timestamp,campaign_id,polymer_A_feed_kgph,solvent_A_feed_kgph,water_feed_kgph,surfactant_feed_kgph,emulsifier_speed_rpm,operating_mode,emulsion_total_flow_kgph,monitoring_port_status,notes
2026-01-09 00:40:00,C-102,18.42,982.13,504.55,10.0,1811.0,RUN,1515.1,ONLINE,operator intervention events present
2026-01-09 00:41:00,C-102,18.34,981.36,499.11,10.0,1832.0,RUN,1508.81,ONLINE,operator intervention events present
2026-01-09 00:42:00,C-102,18.61,981.33,502.28,10.02,1812.0,RUN,1512.24,ONLINE,operator intervention events present
2026-01-09 00:43:00,C-102,19.11,980.85,502.7,9.98,1806.0,RUN,1512.64,ONLINE,operator intervention events present
2026-01-09 00:44:00,C-102,19.04,980.45,502.25,9.99,1818.0,RUN,1511.73,ONLINE,operator intervention events present
2026-01-09 00:45:00,C-102,18.91,981.0,501.94,10.0,1838.0,RUN,1511.85,ONLINE,operator intervention events present
2026-01-09 00:46:00,C-102,19.4,981.58,499.73,10.05,1830.0,RUN,1510.76,ONLINE,operator intervention events present
2026-01-09 00:47:00,C-102,19.4,981.47,500.91,10.05,1898.0,RUN,1511.83,ONLINE,operator intervention events present
2026-01-09 00:48:00,C-102,19.35,980.91,503.22,10.01,1896.0,RUN,1513.49,ONLINE,operator intervention events present
2026-01-09 00:49:00,C-102,18.73,981.01,499.92,10.03,1881.0,RUN,1509.69,ONLINE,operator intervention events present
2026-01-09 00:50:00,C-102,19.49,980.36,502.57,10.06,1867.0,RUN,1512.48,ONLINE,operator intervention events present
2026-01-09 00:51:00,C-102,19.22,980.75,501.9,9.97,1867.0,RUN,1511.84,ONLINE,operator intervention events present
2026-01-09 00:52:00,C-102,19.23,980.45,497.73,10.05,1886.0,RUN,1507.46,ONLINE,operator intervention events present
2026-01-09 00:53:00,C-102,19.21,980.57,499.51,10.07,1862.0,RUN,1509.36,ONLINE,operator intervention events present
2026-01-09 00:54:00,C-102,19.47,980.37,495.23,10.02,1842.0,RUN,1505.09,ONLINE,operator intervention events present
2026-01-09 00:55:00,C-102,19.4,980.28,495.24,10.07,1899.0,RUN,1504.99,ONLINE,operator intervention events present
2026-01-09 00:56:00,C-102,19.76,980.65,497.08,10.05,1865.0,RUN,1507.54,ONLINE,operator intervention events present
2026-01-09 00:57:00,C-102,19.73,980.9,497.41,10.11,1879.0,RUN,1508.15,ONLINE,operator intervention events present
2026-01-09 00:58:00,C-102,19.96,980.06,499.17,10.04,1883.0,RUN,1509.23,ONLINE,operator intervention events present
2026-01-09 00:59:00,C-102,20.16,980.53,495.19,10.08,1807.0,RUN,1505.96,ONLINE,operator intervention events present
2026-01-09 01:00:00,C-102,19.95,979.51,495.46,10.02,1820.0,RUN,1504.94,ONLINE,operator intervention events present
2026-01-09 01:01:00,C-102,19.88,979.83,494.94,10.06,1828.0,RUN,1504.71,ONLINE,operator intervention events present
2026-01-09 01:02:00,C-102,19.53,979.32,497.99,10.09,1836.0,RUN,1506.93,ONLINE,operator intervention events present
2026-01-09 01:03:00,C-102,20.59,979.57,496.78,10.05,1839.0,RUN,1506.99,ONLINE,operator intervention events present
2026-01-09 01:04:00,C-102,20.43,979.85,494.59,10.1,1813.0,RUN,1504.97,ONLINE,operator intervention events present
2026-01-09 01:05:00,C-102,20.43,979.9,495.18,10.1,1833.0,RUN,1505.61,ONLINE,operator intervention events present
2026-01-09 01:06:00,C-102,20.98,979.16,494.09,10.07,1812.0,RUN,1504.3,ONLINE,operator intervention events present
2026-01-09 01:07:00,C-102,20.2,979.51,495.38,10.06,1805.0,RUN,1505.15,ONLINE,operator intervention events present
2026-01-09 01:08:00,C-102,20.75,979.7,494.84,9.98,1780.0,RUN,1505.27,ONLINE,operator intervention events present
2026-01-09 01:09:00,C-102,20.47,979.58,492.44,10.06,1785.0,RUN,1502.55,ONLINE,operator intervention events present
2026-01-09 01:10:00,C-102,21.11,979.21,493.2,10.11,1778.0,RUN,1503.63,ONLINE,operator intervention events present
2026-01-09 01:11:00,C-102,20.17,978.85,493.33,10.07,1783.0,RUN,1502.42,ONLINE,operator intervention events present
2026-01-09 01:12:00,C-102,21.3,978.74,493.36,10.09,1731.0,RUN,1503.49,ONLINE,operator intervention events present
2026-01-09 01:13:00,C-102,21.34,978.63,492.13,10.06,1764.0,RUN,1502.16,ONLINE,operator intervention events present
2026-01-09 01:14:00,C-102,20.81,978.85,493.94,10.04,1711.0,RUN,1503.64,ONLINE,operator intervention events present
2026-01-09 01:15:00,C-102,21.22,978.52,492.42,10.1,1720.0,RUN,1502.26,ONLINE,operator intervention events present
2026-01-09 01:16:00,C-102,20.93,978.99,492.47,10.04,1743.0,RUN,1502.43,ONLINE,operator intervention events present
2026-01-09 01:17:00,C-102,21.44,978.79,493.65,10.07,1709.0,RUN,1503.95,ONLINE,operator intervention events present
2026-01-09 01:18:00,C-102,21.62,978.73,494.71,10.09,1721.0,RUN,1505.15,ONLINE,operator intervention events present
2026-01-09 01:19:00,C-102,21.02,977.98,496.94,10.06,1698.0,RUN,1506.0,ONLINE,operator intervention events present
2026-01-09 01:20:00,C-102,20.95,978.6,496.25,10.13,1724.0,RUN,1505.93,ONLINE,operator intervention events present
2026-01-09 01:21:00,C-102,21.82,978.41,497.43,10.14,1709.0,RUN,1507.8,ONLINE,operator intervention events present
2026-01-09 01:22:00,C-102,22.14,979.3,499.16,10.05,1705.0,RUN,1510.65,ONLINE,operator intervention events present
2026-01-09 01:23:00,C-102,21.65,978.08,494.88,10.06,1725.0,RUN,1504.67,ONLINE,operator intervention events present
2026-01-09 01:24:00,C-102,21.69,978.44,497.93,10.06,1710.0,RUN,1508.12,ONLINE,operator intervention events present
2026-01-09 01:25:00,C-102,21.38,978.64,498.48,10.11,1710.0,RUN,1508.61,ONLINE,operator intervention events present
2026-01-09 01:26:00,C-102,21.56,978.16,497.99,10.09,1722.0,RUN,1507.8,ONLINE,operator intervention events present
2026-01-09 01:27:00,C-102,21.62,979.18,499.77,10.1,1725.0,RUN,1510.67,ONLINE,operator intervention events present
2026-01-09 01:28:00,C-102,21.43,979.19,498.68,10.11,1682.0,RUN,1509.41,ONLINE,operator intervention events present
2026-01-09 01:29:00,C-102,21.95,978.22,500.38,10.05,1718.0,RUN,1510.6,ONLINE,operator intervention events present
2026-01-09 01:30:00,C-102,21.52,978.33,496.74,10.09,1714.0,RUN,1506.68,ONLINE,operator intervention events present
2026-01-09 01:31:00,C-102,21.54,979.31,500.11,10.07,1734.0,RUN,1511.03,ONLINE,operator intervention events present
2026-01-09 01:32:00,C-102,21.35,979.08,502.06,10.08,1686.0,RUN,1512.57,ONLINE,operator intervention events present
2026-01-09 01:33:00,C-102,21.36,978.49,503.24,10.1,1701.0,RUN,1513.19,ONLINE,operator intervention events present
2026-01-09 01:34:00,C-102,21.77,978.81,499.99,10.06,1716.0,RUN,1510.63,ONLINE,operator intervention events present
2026-01-09 01:35:00,C-102,21.35,978.22,502.06,10.04,1753.0,RUN,1511.67,ONLINE,operator intervention events present
2026-01-09 01:36:00,C-102,21.31,979.52,500.6,10.03,1725.0,RUN,1511.46,ONLINE,operator intervention events present
2026-01-09 01:37:00,C-102,21.26,978.82,502.44,10.11,1735.0,RUN,1512.63,ONLINE,operator intervention events present
2026-01-09 01:38:00,C-102,21.02,979.06,504.32,10.06,1729.0,RUN,1514.46,ONLINE,operator intervention events present
2026-01-09 01:39:00,C-102,20.59,978.59,506.2,10.01,1765.0,RUN,1515.39,ONLINE,operator intervention events present
2026-01-09 01:40:00,C-102,21.58,978.58,506.36,10.09,1769.0,RUN,1516.61,ONLINE,operator intervention events present
2026-01-09 01:41:00,C-102,21.33,979.2,505.39,10.0,1752.0,RUN,1515.92,ONLINE,operator intervention events present
2026-01-09 01:42:00,C-102,21.33,979.78,504.01,10.0,1749.0,RUN,1515.12,ONLINE,operator intervention events present
2026-01-09 01:43:00,C-102,20.44,978.99,505.37,10.03,1793.0,RUN,1514.83,ONLINE,operator intervention events present
2026-01-09 01:44:00,C-102,21.25,978.92,511.02,10.02,1795.0,RUN,1521.21,ONLINE,operator intervention events present
2026-01-09 01:45:00,C-102,21.35,979.44,503.42,10.05,1779.0,RUN,1514.26,ONLINE,operator intervention events present
2026-01-09 01:46:00,C-102,20.95,979.99,504.03,9.98,1813.0,RUN,1514.95,ONLINE,operator intervention events present
2026-01-09 01:47:00,C-102,21.08,979.28,506.99,10.04,1819.0,RUN,1517.39,ONLINE,operator intervention events present
2026-01-09 01:48:00,C-102,20.7,979.5,508.2,10.07,1837.0,RUN,1518.47,ONLINE,operator intervention events present
2026-01-09 01:49:00,C-102,20.04,979.96,508.63,10.0,1836.0,RUN,1518.63,ONLINE,operator intervention events present
2026-01-09 01:50:00,C-102,20.42,980.09,507.55,10.01,1819.0,RUN,1518.07,ONLINE,operator intervention events present
2026-01-09 01:51:00,C-102,19.8,979.74,503.96,10.0,1816.0,RUN,1513.5,ONLINE,operator intervention events present
2026-01-09 01:52:00,C-102,19.86,980.31,506.55,10.03,1877.0,RUN,1516.75,ONLINE,operator intervention events present
2026-01-09 01:53:00,C-102,20.09,980.2,503.4,9.98,1831.0,RUN,1513.67,ONLINE,operator intervention events present
2026-01-09 01:54:00,C-102,19.96,980.11,507.63,9.98,1809.0,RUN,1517.68,ONLINE,operator intervention events present
2026-01-09 01:55:00,C-102,19.97,980.51,507.62,10.0,1826.0,RUN,1518.1,ONLINE,operator intervention events present
2026-01-09 01:56:00,C-102,19.09,980.55,506.28,10.01,1812.0,RUN,1515.93,ONLINE,operator intervention events present
2026-01-09 01:57:00,C-102,19.58,980.0,503.95,10.01,1880.0,RUN,1513.54,ONLINE,operator intervention events present
2026-01-09 01:58:00,C-102,19.74,980.97,504.43,9.99,1894.0,RUN,1515.13,ONLINE,operator intervention events present
2026-01-09 01:59:00,C-102,19.73,980.66,502.54,10.02,1864.0,RUN,1512.95,ONLINE,operator intervention events present
2026-01-09 02:00:00,C-102,19.67,981.1,505.36,10.0,1828.0,RUN,1516.13,ONLINE,operator intervention events present
2026-01-09 02:01:00,C-102,19.39,980.71,511.45,9.95,1884.0,RUN,1521.5,ONLINE,operator intervention events present
2026-01-09 02:02:00,C-102,19.09,980.86,504.52,9.91,1869.0,RUN,1514.38,ONLINE,operator intervention events present
2026-01-09 02:03:00,C-102,19.33,980.99,503.48,10.0,1883.0,RUN,1513.8,ONLINE,operator intervention events present
2026-01-09 02:04:00,C-102,18.98,981.11,504.31,9.97,1868.0,RUN,1514.37,ONLINE,operator intervention events present
2026-01-09 02:05:00,C-102,19.33,981.52,501.12,9.94,1826.0,RUN,1511.91,ONLINE,operator intervention events present
2026-01-09 02:06:00,C-102,19.1,981.22,500.71,10.02,1864.0,RUN,1511.05,ONLINE,operator intervention events present
2026-01-09 02:07:00,C-102,18.87,981.1,501.21,10.02,1816.0,RUN,1511.2,ONLINE,operator intervention events present
2026-01-09 02:08:00,C-102,18.56,981.52,503.7,10.01,1827.0,RUN,1513.79,ONLINE,operator intervention events present
2026-01-09 02:09:00,C-102,19.17,981.37,502.08,9.97,1859.0,RUN,1512.59,ONLINE,operator intervention events present
2026-01-09 02:10:00,C-102,18.92,982.31,500.56,9.87,1852.0,RUN,1511.66,ONLINE,operator intervention events present
2026-01-09 02:11:00,C-102,19.42,981.42,501.84,9.99,1808.0,RUN,1512.67,ONLINE,operator intervention events present
2026-01-09 02:12:00,C-102,18.83,981.79,503.22,9.93,1798.0,RUN,1513.77,ONLINE,operator intervention events present
2026-01-09 02:13:00,C-102,18.82,981.7,500.74,9.94,1815.0,RUN,1511.2,ONLINE,operator intervention events present
2026-01-09 02:14:00,C-102,18.06,980.7,496.7,9.98,1848.0,RUN,1505.44,ONLINE,operator intervention events present
2026-01-09 02:15:00,C-102,18.66,981.19,494.44,10.01,1812.0,RUN,1504.3,ONLINE,operator intervention events present
2026-01-09 02:16:00,C-102,18.42,981.31,494.21,9.99,1841.0,RUN,1503.93,ONLINE,operator intervention events present
2026-01-09 02:17:00,C-102,18.81,980.96,498.93,9.95,1783.0,RUN,1508.65,ONLINE,operator intervention events present
2026-01-09 02:18:00,C-102,18.62,981.36,495.19,9.96,1797.0,RUN,1505.13,ONLINE,operator intervention events present
2026-01-09 02:19:00,C-102,18.85,981.02,497.88,9.91,1766.0,RUN,1507.66,ONLINE,operator intervention events present
2026-01-09 02:20:00,C-102,19.25,981.11,494.89,9.89,1749.0,RUN,1505.14,ONLINE,operator intervention events present
2026-01-09 02:21:00,C-102,18.23,981.58,496.16,9.97,1739.0,RUN,1505.94,ONLINE,operator intervention events present
2026-01-09 02:22:00,C-102,18.85,982.16,496.39,9.94,1758.0,RUN,1507.34,ONLINE,operator intervention events present
2026-01-09 02:23:00,C-102,18.77,980.99,493.07,9.89,1770.0,RUN,1502.72,ONLINE,operator intervention events present
2026-01-09 02:24:00,C-102,19.25,981.02,495.95,9.93,1731.0,RUN,1506.15,ONLINE,operator intervention events present
2026-01-09 02:25:00,C-102,18.82,981.24,492.69,9.95,1760.0,RUN,1502.7,ONLINE,operator intervention events present
2026-01-09 02:26:00,C-102,18.82,981.34,492.34,9.95,1763.0,RUN,1502.45,ONLINE,operator intervention events present
2026-01-09 02:27:00,C-102,18.94,980.82,495.17,9.94,1739.0,RUN,1504.87,ONLINE,operator intervention events present
2026-01-09 02:28:00,C-102,19.01,981.07,494.6,9.91,1723.0,RUN,1504.59,ONLINE,operator intervention events present
2026-01-09 02:29:00,C-102,19.24,980.99,494.11,9.9,1699.0,RUN,1504.24,ONLINE,operator intervention events present
2026-01-09 02:30:00,C-102,18.49,981.33,490.88,9.93,1735.0,RUN,1500.63,ONLINE,operator intervention events present
2026-01-09 02:31:00,C-102,18.69,981.32,492.25,9.95,1683.0,RUN,1502.21,ONLINE,operator intervention events present
2026-01-09 02:32:00,C-102,19.5,981.06,494.38,9.95,1716.0,RUN,1504.89,ONLINE,operator intervention events present
2026-01-09 02:33:00,C-102,18.26,980.92,497.59,9.97,1676.0,RUN,1506.74,ONLINE,operator intervention events present
2026-01-09 02:34:00,C-102,18.98,980.74,496.7,9.92,1679.0,RUN,1506.34,ONLINE,operator intervention events present
2026-01-09 02:35:00,C-102,19.13,980.94,492.24,9.89,1699.0,RUN,1502.2,ONLINE,operator intervention events present
2026-01-09 02:36:00,C-102,19.09,980.5,492.0,9.95,1714.0,RUN,1501.54,ONLINE,operator intervention events present
2026-01-09 02:37:00,C-102,19.78,981.31,496.96,9.92,1721.0,RUN,1507.97,ONLINE,operator intervention events present
2026-01-09 02:38:00,C-102,19.47,980.17,494.92,9.88,1703.0,RUN,1504.44,ONLINE,operator intervention events present
2026-01-09 02:39:00,C-102,19.25,980.39,493.04,9.94,1696.0,RUN,1502.62,ONLINE,operator intervention events present
2026-01-09 02:40:00,C-102,19.24,980.84,494.52,9.96,1692.0,RUN,1504.56,ONLINE,operator intervention events present
2026-01-09 02:41:00,C-102,19.65,980.31,492.09,9.93,1725.0,RUN,1501.98,ONLINE,operator intervention events present
2026-01-09 02:42:00,C-102,20.04,980.6,496.97,9.96,1728.0,RUN,1507.57,ONLINE,operator intervention events present
2026-01-09 02:43:00,C-102,19.77,980.88,498.14,9.91,1723.0,RUN,1508.7,ONLINE,operator intervention events present
2026-01-09 02:44:00,C-102,19.76,980.48,498.83,9.9,1730.0,RUN,1508.97,ONLINE,operator intervention events present
2026-01-09 02:45:00,C-102,19.65,979.68,498.44,9.95,1762.0,RUN,1507.72,ONLINE,operator intervention events present
2026-01-09 02:46:00,C-102,20.11,979.61,496.01,9.91,1756.0,RUN,1505.64,ONLINE,operator intervention events present
2026-01-09 02:47:00,C-102,20.18,979.86,498.93,9.96,1713.0,RUN,1508.93,ONLINE,operator intervention events present
2026-01-09 02:48:00,C-102,19.91,980.0,500.56,9.93,1766.0,RUN,1510.4,ONLINE,operator intervention events present
2026-01-09 02:49:00,C-102,20.61,980.18,500.04,9.97,1783.0,RUN,1510.8,ONLINE,operator intervention events present
2026-01-09 02:50:00,C-102,20.93,979.39,500.38,9.95,1746.0,RUN,1510.65,ONLINE,operator intervention events present
2026-01-09 02:51:00,C-102,20.44,979.41,499.59,9.91,1788.0,RUN,1509.35,ONLINE,operator intervention events present
2026-01-09 02:52:00,C-102,20.61,979.41,497.93,9.87,1837.0,RUN,1507.82,ONLINE,operator intervention events present
2026-01-09 02:53:00,C-102,20.2,979.32,503.99,9.96,1793.0,RUN,1513.47,ONLINE,operator intervention events present
2026-01-09 02:54:00,C-102,20.92,979.86,500.74,9.96,1786.0,RUN,1511.48,ONLINE,operator intervention events present
2026-01-09 02:55:00,C-102,20.91,979.22,503.78,9.91,1796.0,RUN,1513.82,ONLINE,operator intervention events present
2026-01-09 02:56:00,C-102,20.7,979.24,506.83,9.97,1808.0,RUN,1516.74,ONLINE,operator intervention events present
2026-01-09 02:57:00,C-102,20.63,979.43,504.2,9.99,1780.0,RUN,1514.25,ONLINE,operator intervention events present
2026-01-09 02:58:00,C-102,21.61,979.6,505.23,9.93,1786.0,RUN,1516.37,ONLINE,operator intervention events present
2026-01-09 02:59:00,C-102,21.16,978.96,501.5,9.89,1830.0,RUN,1511.51,ONLINE,operator intervention events present
2026-01-09 03:00:00,C-102,20.77,979.35,502.37,9.98,1830.0,ADJUST,1512.47,ONLINE,operator intervention events present
2026-01-09 03:01:00,C-102,21.45,979.49,506.8,9.99,1849.0,ADJUST,1517.73,ONLINE,operator intervention events present
2026-01-09 03:02:00,C-102,21.28,978.76,503.58,9.94,1835.0,ADJUST,1513.56,ONLINE,operator intervention events present
2026-01-09 03:03:00,C-102,21.27,978.55,502.38,9.98,1847.0,ADJUST,1512.18,ONLINE,operator intervention events present
2026-01-09 03:04:00,C-102,21.64,979.47,502.1,9.97,1868.0,ADJUST,1513.18,ONLINE,operator intervention events present
2026-01-09 03:05:00,C-102,20.43,979.05,505.31,9.96,1807.0,ADJUST,1514.75,ONLINE,operator intervention events present
2026-01-09 03:06:00,C-102,20.75,978.63,505.58,9.99,1837.0,ADJUST,1514.95,ONLINE,operator intervention events present
2026-01-09 03:07:00,C-102,21.89,978.82,508.29,9.96,1847.0,ADJUST,1518.96,ONLINE,operator intervention events present
2026-01-09 03:08:00,C-102,21.39,978.2,504.53,9.94,1856.0,ADJUST,1514.06,ONLINE,operator intervention events present
2026-01-09 03:09:00,C-102,21.31,978.93,509.44,9.99,1831.0,ADJUST,1519.67,ONLINE,operator intervention events present
2026-01-09 03:10:00,C-102,21.01,977.89,504.4,9.99,1842.0,ADJUST,1513.29,ONLINE,operator intervention events present
2026-01-09 03:11:00,C-102,21.56,978.88,504.55,9.91,1873.0,ADJUST,1514.9,ONLINE,operator intervention events present
2026-01-09 03:12:00,C-102,21.61,978.25,507.26,9.95,1868.0,ADJUST,1517.07,ONLINE,operator intervention events present
2026-01-09 03:13:00,C-102,22.0,977.92,507.11,9.97,1801.0,ADJUST,1517.0,ONLINE,operator intervention events present
2026-01-09 03:14:00,C-102,21.63,977.8,508.13,10.01,1850.0,ADJUST,1517.57,ONLINE,operator intervention events present
2026-01-09 03:15:00,C-102,21.38,978.34,504.56,9.95,1848.0,RUN,1514.23,ONLINE,operator intervention events present
2026-01-09 03:16:00,C-102,21.62,978.77,507.51,9.99,1829.0,RUN,1517.89,ONLINE,operator intervention events present
2026-01-09 03:17:00,C-102,21.84,978.06,503.3,10.06,1840.0,RUN,1513.26,ONLINE,operator intervention events present
2026-01-09 03:18:00,C-102,21.74,978.13,502.08,10.01,1846.0,RUN,1511.96,ONLINE,operator intervention events present
2026-01-09 03:19:00,C-102,21.62,978.42,509.9,10.01,1848.0,RUN,1519.95,ONLINE,operator intervention events present
2026-01-09 03:20:00,C-102,21.47,978.91,508.07,10.01,1830.0,RUN,1518.46,ONLINE,operator intervention events present
2026-01-09 03:21:00,C-102,21.13,978.99,505.68,10.05,1835.0,RUN,1515.85,ONLINE,operator intervention events present
2026-01-09 03:22:00,C-102,20.93,978.76,501.31,10.02,1816.0,RUN,1511.02,ONLINE,operator intervention events present
2026-01-09 03:23:00,C-102,20.83,979.1,504.07,10.02,1763.0,RUN,1514.02,ONLINE,operator intervention events present
2026-01-09 03:24:00,C-102,21.33,979.05,505.5,10.03,1799.0,RUN,1515.91,ONLINE,operator intervention events present
2026-01-09 03:25:00,C-102,21.31,978.72,503.26,10.07,1770.0,RUN,1513.36,ONLINE,operator intervention events present
2026-01-09 03:26:00,C-102,21.46,979.24,506.86,10.04,1790.0,RUN,1517.6,ONLINE,operator intervention events present
2026-01-09 03:27:00,C-102,21.21,978.54,504.53,10.04,1776.0,RUN,1514.32,ONLINE,operator intervention events present
2026-01-09 03:28:00,C-102,21.31,979.22,500.94,10.07,1768.0,RUN,1511.54,ONLINE,operator intervention events present
2026-01-09 03:29:00,C-102,20.83,978.72,499.09,10.02,1749.0,RUN,1508.66,ONLINE,operator intervention events present
2026-01-09 03:30:00,C-102,21.07,979.25,503.52,9.95,1751.0,RUN,1513.79,ONLINE,operator intervention events present
2026-01-09 03:31:00,C-102,20.38,979.7,502.92,10.06,1758.0,RUN,1513.06,ONLINE,operator intervention events present
2026-01-09 03:32:00,C-102,20.63,979.43,502.22,10.06,1727.0,RUN,1512.34,ONLINE,operator intervention events present
2026-01-09 03:33:00,C-102,19.93,979.43,503.54,10.03,1726.0,RUN,1512.93,ONLINE,operator intervention events present
2026-01-09 03:34:00,C-102,20.5,979.59,500.55,10.04,1698.0,RUN,1510.68,ONLINE,operator intervention events present
2026-01-09 03:35:00,C-102,20.83,979.83,499.28,10.09,1733.0,RUN,1510.03,ONLINE,operator intervention events present
2026-01-09 03:36:00,C-102,20.34,980.43,500.1,10.07,1696.0,RUN,1510.94,ONLINE,operator intervention events present
2026-01-09 03:37:00,C-102,20.48,980.0,500.51,10.1,1718.0,RUN,1511.09,ONLINE,operator intervention events present
2026-01-09 03:38:00,C-102,20.24,979.68,498.91,10.07,1727.0,RUN,1508.9,ONLINE,operator intervention events present
2026-01-09 03:39:00,C-102,19.85,979.87,497.1,10.06,1735.0,RUN,1506.88,ONLINE,operator intervention events present
2026-01-09 03:40:00,C-102,19.9,979.72,498.49,10.09,1700.0,RUN,1508.2,ONLINE,operator intervention events present
2026-01-09 03:41:00,C-102,20.29,979.69,496.29,10.08,1716.0,RUN,1506.35,ONLINE,operator intervention events present
2026-01-09 03:42:00,C-102,20.04,979.36,494.69,10.08,1702.0,RUN,1504.17,ONLINE,operator intervention events present
2026-01-09 03:43:00,C-102,19.49,980.14,495.5,10.06,1663.0,RUN,1505.19,ONLINE,operator intervention events present
2026-01-09 03:44:00,C-102,19.13,979.89,494.24,10.05,1670.0,RUN,1503.31,ONLINE,operator intervention events present
2026-01-09 03:45:00,C-102,19.6,980.5,494.35,10.06,1717.0,RUN,1504.51,ONLINE,operator intervention events present
2026-01-09 03:46:00,C-102,19.24,980.37,492.51,10.09,1724.0,RUN,1502.21,ONLINE,operator intervention events present
2026-01-09 03:47:00,C-102,19.31,980.25,495.92,10.1,1660.0,RUN,1505.58,ONLINE,operator intervention events present
2026-01-09 03:48:00,C-102,18.78,979.98,494.1,10.0,1711.0,RUN,1502.86,ONLINE,operator intervention events present
2026-01-09 03:49:00,C-102,19.58,980.67,494.88,10.06,1713.0,RUN,1505.19,ONLINE,operator intervention events present
2026-01-09 03:50:00,C-102,19.1,980.25,494.25,10.03,1694.0,RUN,1503.63,ONLINE,operator intervention events present
2026-01-09 03:51:00,C-102,19.09,981.18,491.35,10.06,1698.0,RUN,1501.68,ONLINE,operator intervention events present
2026-01-09 03:52:00,C-102,18.71,981.09,495.71,10.06,1698.0,RUN,1505.57,ONLINE,operator intervention events present
2026-01-09 03:53:00,C-102,18.84,980.98,492.56,10.08,1685.0,RUN,1502.46,ONLINE,operator intervention events present
2026-01-09 03:54:00,C-102,18.92,981.63,492.28,10.09,1708.0,RUN,1502.92,ONLINE,operator intervention events present
2026-01-09 03:55:00,C-102,18.6,981.18,493.46,10.14,1749.0,RUN,1503.38,ONLINE,operator intervention events present
2026-01-09 03:56:00,C-102,18.69,981.37,493.57,10.09,1734.0,RUN,1503.72,ONLINE,operator intervention events present
2026-01-09 03:57:00,C-102,19.2,981.52,498.42,10.1,1762.0,RUN,1509.24,ONLINE,operator intervention events present
2026-01-09 03:58:00,C-102,18.06,981.14,494.57,10.04,1714.0,RUN,1503.81,ONLINE,operator intervention events present
2026-01-09 03:59:00,C-102,18.7,981.18,492.59,10.07,1770.0,RUN,1502.54,ONLINE,operator intervention events present
2026-01-09 04:00:00,C-102,18.33,981.41,497.59,10.05,1784.0,RUN,1507.38,ONLINE,operator intervention events present
2026-01-09 04:01:00,C-102,19.04,980.96,490.8,10.1,1723.0,RUN,1500.9,ONLINE,operator intervention events present
2026-01-09 04:02:00,C-102,18.48,982.08,493.4,10.08,1772.0,RUN,1504.04,ONLINE,operator intervention events present
2026-01-09 04:03:00,C-102,18.16,981.53,493.59,10.07,1797.0,RUN,1503.35,ONLINE,operator intervention events present
2026-01-09 04:04:00,C-102,18.44,981.42,495.06,10.1,1823.0,RUN,1505.02,ONLINE,operator intervention events present
2026-01-09 04:05:00,C-102,18.63,982.23,496.16,10.07,1777.0,RUN,1507.09,ONLINE,operator intervention events present
2026-01-09 04:06:00,C-102,19.47,981.11,496.76,10.11,1839.0,RUN,1507.45,ONLINE,operator intervention events present
2026-01-09 04:07:00,C-102,17.76,982.04,497.17,10.11,1827.0,RUN,1507.08,ONLINE,operator intervention events present
2026-01-09 04:08:00,C-102,18.09,981.78,498.07,10.05,1804.0,RUN,1507.99,ONLINE,operator intervention events present
2026-01-09 04:09:00,C-102,18.98,981.87,497.17,10.1,1850.0,RUN,1508.12,ONLINE,operator intervention events present
2026-01-09 04:10:00,C-102,18.01,981.4,500.38,10.07,1881.0,RUN,1509.86,ONLINE,operator intervention events present
2026-01-09 04:11:00,C-102,18.56,981.46,495.09,10.05,1834.0,RUN,1505.16,ONLINE,operator intervention events present
2026-01-09 04:12:00,C-102,18.41,981.3,493.74,10.07,1837.0,RUN,1503.52,ONLINE,operator intervention events present
2026-01-09 04:13:00,C-102,18.39,981.73,500.86,10.01,1830.0,RUN,1510.99,ONLINE,operator intervention events present
2026-01-09 04:14:00,C-102,18.59,981.49,499.25,10.04,1889.0,RUN,1509.37,ONLINE,operator intervention events present
2026-01-09 04:15:00,C-102,18.58,981.11,503.89,10.07,1841.0,RUN,1513.65,ONLINE,operator intervention events present
2026-01-09 04:16:00,C-102,19.11,981.08,503.07,10.05,1838.0,RUN,1513.31,ONLINE,operator intervention events present
2026-01-09 04:17:00,C-102,19.25,981.21,502.7,10.08,1846.0,RUN,1513.24,ONLINE,operator intervention events present
2026-01-09 04:18:00,C-102,18.99,981.04,501.06,10.04,1848.0,RUN,1511.13,ONLINE,operator intervention events present
2026-01-09 04:19:00,C-102,18.82,981.61,503.9,10.05,1848.0,RUN,1514.38,ONLINE,operator intervention events present
2026-01-09 04:20:00,C-102,19.05,981.32,502.25,10.04,1844.0,RUN,1512.66,ONLINE,operator intervention events present
2026-01-09 04:21:00,C-102,19.31,981.26,503.64,10.0,1844.0,RUN,1514.21,ONLINE,operator intervention events present
2026-01-09 04:22:00,C-102,19.45,980.99,503.32,10.05,1860.0,RUN,1513.81,ONLINE,operator intervention events present
2026-01-09 04:23:00,C-102,19.3,980.54,504.92,10.05,1881.0,RUN,1514.81,ONLINE,operator intervention events present
2026-01-09 04:24:00,C-102,19.78,981.0,504.31,9.97,1832.0,RUN,1515.06,ONLINE,operator intervention events present
2026-01-09 04:25:00,C-102,19.1,979.95,507.19,9.96,1822.0,RUN,1516.2,ONLINE,operator intervention events present
2026-01-09 04:26:00,C-102,19.8,980.66,506.44,10.01,1850.0,RUN,1516.91,ONLINE,operator intervention events present
