timestamp,campaign_id,sample_location,d10_um,d50_um,d90_um,span,volume_mean_diameter_um,qc_status,analyzer_id
2026-01-09 07:54:00,C-102,Monitoring Port,60.27,80.34,97.87,0.468,80.62,PASS,PSA-01
2026-01-09 07:54:00,C-102,Product 1,20.14,30.55,40.88,0.679,30.55,PASS,PSA-01
2026-01-09 07:54:00,C-102,Product 2,18.18,26.84,37.15,0.707,28.21,PASS,PSA-02
2026-01-09 08:00:00,C-102,Monitoring Port,59.71,77.8,98.54,0.499,77.08,PASS,PSA-01
2026-01-09 08:00:00,C-102,Product 1,17.0,32.81,39.07,0.673,31.11,REVIEW,PSA-01
2026-01-09 08:00:00,C-102,Product 2,17.62,28.15,34.86,0.612,27.66,REVIEW,PSA-02
2026-01-09 08:06:00,C-102,Monitoring Port,58.36,76.78,96.07,0.491,78.64,PASS,PSA-01
2026-01-09 08:06:00,C-102,Product 1,18.58,29.66,41.55,0.774,31.99,REVIEW,PSA-01
2026-01-09 08:06:00,C-102,Product 2,14.7,23.57,34.1,0.823,27.09,REVIEW,PSA-02
2026-01-09 08:12:00,C-102,Monitoring Port,61.1,77.07,99.71,0.501,79.42,PASS,PSA-01
2026-01-09 08:12:00,C-102,Product 1,20.74,31.87,42.95,0.697,31.52,REVIEW,PSA-01
2026-01-09 08:12:00,C-102,Product 2,14.32,30.88,34.47,0.653,28.54,REVIEW,PSA-02
2026-01-09 08:18:00,C-102,Monitoring Port,55.63,77.08,96.61,0.532,80.08,PASS,PSA-01
2026-01-09 08:18:00,C-102,Product 1,21.22,31.33,44.98,0.758,32.87,PASS,PSA-01
2026-01-09 08:18:00,C-102,Product 2,18.99,25.04,35.87,0.674,25.91,PASS,PSA-02
2026-01-09 08:24:00,C-102,Monitoring Port,61.63,76.44,96.32,0.454,78.71,PASS,PSA-01
2026-01-09 08:24:00,C-102,Product 1,20.53,29.58,40.3,0.668,30.93,PASS,PSA-01
2026-01-09 08:24:00,C-102,Product 2,18.5,28.31,36.24,0.627,26.99,PASS,PSA-02
2026-01-09 08:30:00,C-102,Monitoring Port,59.91,73.8,97.73,0.512,76.94,PASS,PSA-01
2026-01-09 08:30:00,C-102,Product 1,20.69,33.44,39.21,0.554,29.83,PASS,PSA-01
2026-01-09 08:30:00,C-102,Product 2,17.26,23.34,34.1,0.722,28.52,PASS,PSA-02
2026-01-09 08:36:00,C-102,Monitoring Port,59.97,74.84,99.27,0.525,78.35,PASS,PSA-01
2026-01-09 08:36:00,C-102,Product 1,22.7,28.29,43.05,0.719,33.03,PASS,PSA-01
2026-01-09 08:36:00,C-102,Product 2,17.64,27.73,35.91,0.659,27.7,PASS,PSA-02
2026-01-09 08:42:00,C-102,Monitoring Port,62.92,75.09,94.41,0.419,76.52,PASS,PSA-01
2026-01-09 08:42:00,C-102,Product 1,22.62,28.19,42.7,0.712,33.12,PASS,PSA-01
2026-01-09 08:42:00,C-102,Product 2,21.06,24.6,36.48,0.627,27.37,PASS,PSA-02
2026-01-09 08:48:00,C-102,Monitoring Port,61.73,75.53,100.85,0.518,79.43,PASS,PSA-01
2026-01-09 08:48:00,C-102,Product 1,25.59,29.6,42.25,0.563,31.38,PASS,PSA-01
2026-01-09 08:48:00,C-102,Product 2,15.87,24.19,36.15,0.838,25.23,PASS,PSA-02
2026-01-09 08:54:00,C-102,Monitoring Port,59.38,80.33,95.56,0.45,77.98,PASS,PSA-01
2026-01-09 08:54:00,C-102,Product 1,18.61,29.05,39.66,0.725,28.49,PASS,PSA-01
2026-01-09 08:54:00,C-102,Product 2,19.41,29.44,33.54,0.48,26.53,PASS,PSA-02
2026-01-09 09:00:00,C-102,Monitoring Port,61.23,80.84,94.45,0.411,78.43,PASS,PSA-01
2026-01-09 09:00:00,C-102,Product 1,22.17,32.39,37.17,0.463,30.37,REVIEW,PSA-01
2026-01-09 09:00:00,C-102,Product 2,17.39,26.78,34.84,0.652,26.13,REVIEW,PSA-02
2026-01-09 09:06:00,C-102,Monitoring Port,59.45,78.84,93.54,0.432,77.4,PASS,PSA-01
2026-01-09 09:06:00,C-102,Product 1,20.64,30.3,40.56,0.657,31.54,REVIEW,PSA-01
2026-01-09 09:06:00,C-102,Product 2,18.09,25.64,35.61,0.683,26.34,REVIEW,PSA-02
2026-01-09 09:12:00,C-102,Monitoring Port,59.37,78.19,97.55,0.488,76.88,PASS,PSA-01
2026-01-09 09:12:00,C-102,Product 1,19.45,30.83,40.48,0.682,32.51,REVIEW,PSA-01
2026-01-09 09:12:00,C-102,Product 2,16.47,25.99,37.34,0.803,26.67,REVIEW,PSA-02
2026-01-09 09:18:00,C-102,Monitoring Port,64.67,77.41,93.83,0.377,77.65,PASS,PSA-01
2026-01-09 09:18:00,C-102,Product 1,19.51,30.58,39.5,0.654,32.25,PASS,PSA-01
2026-01-09 09:18:00,C-102,Product 2,18.63,26.56,37.43,0.708,28.16,PASS,PSA-02
2026-01-09 09:24:00,C-102,Monitoring Port,58.95,78.09,94.63,0.457,81.25,PASS,PSA-01
2026-01-09 09:24:00,C-102,Product 1,18.98,26.0,40.15,0.814,30.55,PASS,PSA-01
2026-01-09 09:24:00,C-102,Product 2,18.43,27.31,37.68,0.705,26.88,PASS,PSA-02
2026-01-09 09:30:00,C-102,Monitoring Port,60.87,73.56,96.37,0.483,80.63,PASS,PSA-01
2026-01-09 09:30:00,C-102,Product 1,23.29,28.46,40.85,0.617,30.75,PASS,PSA-01
2026-01-09 09:30:00,C-102,Product 2,14.08,26.29,35.04,0.797,25.84,PASS,PSA-02
2026-01-09 09:36:00,C-102,Monitoring Port,56.79,79.83,93.67,0.462,79.53,PASS,PSA-01
2026-01-09 09:36:00,C-102,Product 1,21.77,28.91,42.02,0.7,29.39,PASS,PSA-01
2026-01-09 09:36:00,C-102,Product 2,18.43,27.34,36.27,0.653,27.44,PASS,PSA-02
2026-01-09 09:42:00,C-102,Monitoring Port,60.12,75.55,97.64,0.497,79.29,PASS,PSA-01
2026-01-09 09:42:00,C-102,Product 1,21.0,29.89,40.65,0.657,31.64,PASS,PSA-01
2026-01-09 09:42:00,C-102,Product 2,10.48,27.59,35.07,0.891,27.02,PASS,PSA-02
2026-01-09 09:48:00,C-102,Monitoring Port,57.99,80.06,98.8,0.51,79.15,PASS,PSA-01
2026-01-09 09:48:00,C-102,Product 1,17.88,27.9,40.67,0.817,29.58,PASS,PSA-01
2026-01-09 09:48:00,C-102,Product 2,18.66,26.22,35.26,0.633,26.37,PASS,PSA-02
2026-01-09 09:54:00,C-102,Monitoring Port,60.55,77.7,97.39,0.474,77.79,PASS,PSA-01
2026-01-09 09:54:00,C-102,Product 1,17.8,33.83,42.99,0.745,30.56,PASS,PSA-01
2026-01-09 09:54:00,C-102,Product 2,15.24,24.34,34.81,0.804,26.47,PASS,PSA-02
2026-01-09 10:00:00,C-102,Monitoring Port,60.9,81.99,101.25,0.492,81.03,PASS,PSA-01
2026-01-09 10:00:00,C-102,Product 1,18.23,31.88,41.65,0.735,30.94,REVIEW,PSA-01
2026-01-09 10:00:00,C-102,Product 2,17.39,27.39,36.89,0.712,27.29,REVIEW,PSA-02
2026-01-09 10:06:00,C-102,Monitoring Port,60.83,78.12,95.49,0.444,78.47,PASS,PSA-01
2026-01-09 10:06:00,C-102,Product 1,14.87,31.83,39.16,0.763,30.95,REVIEW,PSA-01
2026-01-09 10:06:00,C-102,Product 2,17.11,26.92,36.9,0.735,27.86,REVIEW,PSA-02
2026-01-09 10:12:00,C-102,Monitoring Port,59.34,75.52,96.99,0.499,78.42,PASS,PSA-01
2026-01-09 10:12:00,C-102,Product 1,21.24,30.74,38.83,0.572,31.43,REVIEW,PSA-01
2026-01-09 10:12:00,C-102,Product 2,15.03,25.19,35.71,0.821,25.12,REVIEW,PSA-02
2026-01-09 10:18:00,C-102,Monitoring Port,62.49,76.63,95.03,0.425,78.81,PASS,PSA-01
2026-01-09 10:18:00,C-102,Product 1,18.13,35.05,42.16,0.686,29.56,PASS,PSA-01
2026-01-09 10:18:00,C-102,Product 2,18.74,23.29,36.51,0.763,28.29,PASS,PSA-02
2026-01-09 10:24:00,C-102,Monitoring Port,59.42,75.73,96.69,0.492,77.88,PASS,PSA-01
2026-01-09 10:24:00,C-102,Product 1,15.43,31.92,41.95,0.831,29.98,PASS,PSA-01
2026-01-09 10:24:00,C-102,Product 2,18.39,25.97,34.55,0.622,27.4,PASS,PSA-02
2026-01-09 10:30:00,C-102,Monitoring Port,59.26,74.48,100.95,0.56,80.73,PASS,PSA-01
2026-01-09 10:30:00,C-102,Product 1,22.09,29.74,43.7,0.727,30.46,PASS,PSA-01
2026-01-09 10:30:00,C-102,Product 2,14.36,24.15,38.62,1.005,25.86,PASS,PSA-02
2026-01-09 10:36:00,C-102,Monitoring Port,57.57,77.06,94.7,0.482,79.23,PASS,PSA-01
2026-01-09 10:36:00,C-102,Product 1,22.96,34.07,41.37,0.54,31.18,PASS,PSA-01
2026-01-09 10:36:00,C-102,Product 2,16.84,25.9,34.88,0.697,25.8,PASS,PSA-02
2026-01-09 10:42:00,C-102,Monitoring Port,63.96,76.22,99.89,0.471,79.6,PASS,PSA-01
2026-01-09 10:42:00,C-102,Product 1,20.62,33.07,40.8,0.61,31.2,PASS,PSA-01
2026-01-09 10:42:00,C-102,Product 2,14.6,23.11,33.22,0.806,28.2,PASS,PSA-02
2026-01-09 10:48:00,C-102,Monitoring Port,58.13,76.86,99.62,0.54,78.05,PASS,PSA-01
2026-01-09 10:48:00,C-102,Product 1,22.27,28.16,44.31,0.783,30.38,PASS,PSA-01
2026-01-09 10:48:00,C-102,Product 2,14.47,23.02,36.41,0.953,29.76,PASS,PSA-02
2026-01-09 10:54:00,C-102,Monitoring Port,60.28,79.55,94.68,0.432,80.36,PASS,PSA-01
2026-01-09 10:54:00,C-102,Product 1,21.53,27.85,40.69,0.688,31.2,PASS,PSA-01
2026-01-09 10:54:00,C-102,Product 2,13.27,25.93,34.31,0.811,27.28,PASS,PSA-02
2026-01-09 11:00:00,C-102,Monitoring Port,60.05,80.6,95.5,0.44,78.96,PASS,PSA-01
2026-01-09 11:00:00,C-102,Product 1,20.82,30.95,39.96,0.618,31.64,REVIEW,PSA-01
2026-01-09 11:00:00,C-102,Product 2,19.53,26.43,37.43,0.677,26.6,REVIEW,PSA-02
2026-01-09 11:06:00,C-102,Monitoring Port,58.03,81.9,99.57,0.507,78.54,PASS,PSA-01
2026-01-09 11:06:00,C-102,Product 1,19.98,28.33,43.26,0.822,31.15,REVIEW,PSA-01
2026-01-09 11:06:00,C-102,Product 2,18.79,28.38,35.7,0.596,25.59,REVIEW,PSA-02
2026-01-09 11:12:00,C-102,Monitoring Port,59.62,78.98,94.98,0.448,78.66,PASS,PSA-01
2026-01-09 11:12:00,C-102,Product 1,17.27,30.6,42.19,0.814,31.31,REVIEW,PSA-01
2026-01-09 11:12:00,C-102,Product 2,17.19,27.06,37.19,0.739,26.39,REVIEW,PSA-02
2026-01-09 11:18:00,C-102,Monitoring Port,60.42,77.14,94.17,0.438,79.95,PASS,PSA-01
2026-01-09 11:18:00,C-102,Product 1,19.37,30.65,43.39,0.784,30.94,PASS,PSA-01
2026-01-09 11:18:00,C-102,Product 2,17.57,25.8,31.16,0.527,27.25,PASS,PSA-02
2026-01-09 11:24:00,C-102,Monitoring Port,58.31,77.67,94.53,0.466,78.15,PASS,PSA-01
2026-01-09 11:24:00,C-102,Product 1,17.61,28.47,40.58,0.807,31.18,PASS,PSA-01
2026-01-09 11:24:00,C-102,Product 2,17.82,26.54,38.05,0.762,25.65,PASS,PSA-02
2026-01-09 11:30:00,C-102,Monitoring Port,60.42,74.04,95.7,0.476,77.37,PASS,PSA-01
2026-01-09 11:30:00,C-102,Product 1,22.13,33.36,40.9,0.563,30.36,PASS,PSA-01
2026-01-09 11:30:00,C-102,Product 2,16.35,24.37,36.85,0.841,25.32,PASS,PSA-02
2026-01-09 11:36:00,C-102,Monitoring Port,61.88,74.76,91.77,0.4,77.81,PASS,PSA-01
2026-01-09 11:36:00,C-102,Product 1,18.84,30.96,43.17,0.786,32.28,PASS,PSA-01
2026-01-09 11:36:00,C-102,Product 2,16.1,27.81,38.24,0.796,28.08,PASS,PSA-02
2026-01-09 11:42:00,C-102,Monitoring Port,54.62,75.98,96.44,0.55,80.84,PASS,PSA-01
2026-01-09 11:42:00,C-102,Product 1,20.89,29.09,39.89,0.653,30.48,PASS,PSA-01
2026-01-09 11:42:00,C-102,Product 2,15.27,27.53,37.46,0.806,25.88,PASS,PSA-02
2026-01-09 11:48:00,C-102,Monitoring Port,56.55,77.0,95.61,0.507,79.24,PASS,PSA-01
2026-01-09 11:48:00,C-102,Product 1,23.32,28.3,42.43,0.675,31.69,PASS,PSA-01
2026-01-09 11:48:00,C-102,Product 2,13.39,24.7,33.74,0.824,27.79,PASS,PSA-02
2026-01-09 11:54:00,C-102,Monitoring Port,59.28,77.75,96.24,0.475,79.32,PASS,PSA-01
2026-01-09 11:54:00,C-102,Product 1,18.48,28.98,39.35,0.72,30.1,PASS,PSA-01
2026-01-09 11:54:00,C-102,Product 2,16.32,26.53,32.96,0.627,27.66,PASS,PSA-02
2026-01-09 12:00:00,C-102,Monitoring Port,56.33,77.72,99.16,0.551,80.38,PASS,PSA-01
2026-01-09 12:00:00,C-102,Product 1,21.15,26.75,40.61,0.727,32.91,REVIEW,PSA-01
2026-01-09 12:00:00,C-102,Product 2,19.66,25.79,38.53,0.732,26.82,REVIEW,PSA-02
2026-01-09 12:06:00,C-102,Monitoring Port,61.18,75.45,92.99,0.422,78.16,PASS,PSA-01
2026-01-09 12:06:00,C-102,Product 1,20.4,27.91,40.01,0.703,29.13,REVIEW,PSA-01
2026-01-09 12:06:00,C-102,Product 2,14.72,22.77,34.16,0.854,24.82,REVIEW,PSA-02
2026-01-09 12:12:00,C-102,Monitoring Port,59.02,78.07,97.58,0.494,80.15,PASS,PSA-01
2026-01-09 12:12:00,C-102,Product 1,17.95,27.95,39.27,0.763,31.49,REVIEW,PSA-01
2026-01-09 12:12:00,C-102,Product 2,17.53,25.08,39.18,0.863,26.89,REVIEW,PSA-02
2026-01-09 12:18:00,C-102,Monitoring Port,59.03,77.21,96.7,0.488,78.32,PASS,PSA-01
2026-01-09 12:18:00,C-102,Product 1,13.68,30.84,42.4,0.931,32.3,PASS,PSA-01
2026-01-09 12:18:00,C-102,Product 2,16.92,21.76,37.0,0.923,25.43,PASS,PSA-02
2026-01-09 12:24:00,C-102,Monitoring Port,61.96,80.1,93.66,0.396,79.74,PASS,PSA-01
2026-01-09 12:24:00,C-102,Product 1,19.63,27.53,41.6,0.798,30.19,PASS,PSA-01
2026-01-09 12:24:00,C-102,Product 2,11.99,28.49,36.74,0.869,27.71,PASS,PSA-02
2026-01-09 12:30:00,C-102,Monitoring Port,63.28,78.55,98.8,0.452,79.88,PASS,PSA-01
2026-01-09 12:30:00,C-102,Product 1,19.08,29.31,41.02,0.749,32.04,PASS,PSA-01
2026-01-09 12:30:00,C-102,Product 2,16.37,23.46,37.06,0.882,28.5,PASS,PSA-02
2026-01-09 12:36:00,C-102,Monitoring Port,60.59,75.7,101.01,0.534,79.58,PASS,PSA-01
2026-01-09 12:36:00,C-102,Product 1,19.39,31.06,40.31,0.674,28.97,PASS,PSA-01
2026-01-09 12:36:00,C-102,Product 2,18.51,27.93,38.72,0.724,26.91,PASS,PSA-02
2026-01-09 12:42:00,C-102,Monitoring Port,61.19,78.31,100.23,0.499,78.77,PASS,PSA-01
2026-01-09 12:42:00,C-102,Product 1,19.62,29.08,41.07,0.738,31.85,PASS,PSA-01
2026-01-09 12:42:00,C-102,Product 2,20.51,25.55,35.17,0.574,25.0,PASS,PSA-02
2026-01-09 12:48:00,C-102,Monitoring Port,59.51,75.57,102.05,0.563,79.17,PASS,PSA-01
2026-01-09 12:48:00,C-102,Product 1,17.07,29.62,41.99,0.841,32.13,PASS,PSA-01
2026-01-09 12:48:00,C-102,Product 2,17.59,28.3,36.53,0.669,26.48,PASS,PSA-02
2026-01-09 12:54:00,C-102,Monitoring Port,57.29,75.58,96.91,0.524,79.02,PASS,PSA-01
2026-01-09 12:54:00,C-102,Product 1,15.5,26.92,41.56,0.968,30.34,PASS,PSA-01
2026-01-09 12:54:00,C-102,Product 2,16.58,25.6,33.4,0.657,26.49,PASS,PSA-02
2026-01-09 13:00:00,C-102,Monitoring Port,60.59,78.84,97.49,0.468,80.6,PASS,PSA-01
2026-01-09 13:00:00,C-102,Product 1,23.22,30.02,39.42,0.54,32.12,REVIEW,PSA-01
2026-01-09 13:00:00,C-102,Product 2,15.16,24.38,35.18,0.821,28.08,REVIEW,PSA-02
2026-01-09 13:06:00,C-102,Monitoring Port,58.79,81.13,100.47,0.514,77.25,PASS,PSA-01
2026-01-09 13:06:00,C-102,Product 1,18.07,31.95,40.59,0.705,32.08,REVIEW,PSA-01
2026-01-09 13:06:00,C-102,Product 2,14.4,24.46,38.09,0.969,26.34,REVIEW,PSA-02
2026-01-09 13:12:00,C-102,Monitoring Port,57.87,77.15,99.87,0.544,79.49,PASS,PSA-01
2026-01-09 13:12:00,C-102,Product 1,19.17,28.0,39.77,0.736,30.59,REVIEW,PSA-01
2026-01-09 13:12:00,C-102,Product 2,19.02,24.21,33.92,0.615,27.35,REVIEW,PSA-02
2026-01-09 13:18:00,C-102,Monitoring Port,63.58,79.11,98.2,0.438,79.3,PASS,PSA-01
2026-01-09 13:18:00,C-102,Product 1,22.06,27.4,37.45,0.562,31.93,PASS,PSA-01
2026-01-09 13:18:00,C-102,Product 2,16.47,25.07,35.67,0.766,27.36,PASS,PSA-02
2026-01-09 13:24:00,C-102,Monitoring Port,62.55,79.31,96.37,0.426,79.38,PASS,PSA-01
2026-01-09 13:24:00,C-102,Product 1,19.87,27.97,38.08,0.651,32.52,PASS,PSA-01
2026-01-09 13:24:00,C-102,Product 2,17.95,24.92,38.83,0.838,27.47,PASS,PSA-02
2026-01-09 13:30:00,C-102,Monitoring Port,61.2,79.45,97.21,0.453,78.89,PASS,PSA-01
2026-01-09 13:30:00,C-102,Product 1,22.03,30.16,44.67,0.751,31.85,PASS,PSA-01
2026-01-09 13:30:00,C-102,Product 2,18.4,26.57,34.18,0.594,25.67,PASS,PSA-02
2026-01-09 13:36:00,C-102,Monitoring Port,60.13,76.41,99.77,0.519,77.18,PASS,PSA-01
2026-01-09 13:36:00,C-102,Product 1,17.73,30.67,42.41,0.805,29.38,PASS,PSA-01
2026-01-09 13:36:00,C-102,Product 2,13.89,23.63,38.06,1.023,27.15,PASS,PSA-02
2026-01-09 13:42:00,C-102,Monitoring Port,62.63,77.93,96.69,0.437,79.7,PASS,PSA-01
2026-01-09 13:42:00,C-102,Product 1,23.15,28.62,40.89,0.62,30.84,PASS,PSA-01
2026-01-09 13:42:00,C-102,Product 2,15.42,28.34,35.19,0.698,26.93,PASS,PSA-02
2026-01-09 13:48:00,C-102,Monitoring Port,60.8,80.38,99.8,0.485,77.99,PASS,PSA-01
2026-01-09 13:48:00,C-102,Product 1,21.62,30.41,41.69,0.66,29.91,PASS,PSA-01
2026-01-09 13:48:00,C-102,Product 2,19.36,27.04,34.46,0.558,25.27,PASS,PSA-02
2026-01-09 13:54:00,C-102,Monitoring Port,59.53,79.09,94.27,0.439,76.47,PASS,PSA-01
2026-01-09 13:54:00,C-102,Product 1,19.85,28.68,38.36,0.645,30.38,PASS,PSA-01
2026-01-09 13:54:00,C-102,Product 2,17.22,23.76,40.02,0.96,27.48,PASS,PSA-02
2026-01-09 14:00:00,C-102,Monitoring Port,62.29,78.68,93.85,0.401,79.54,PASS,PSA-01
2026-01-09 14:00:00,C-102,Product 1,19.8,30.26,39.7,0.658,30.59,REVIEW,PSA-01
2026-01-09 14:00:00,C-102,Product 2,19.91,25.53,34.06,0.554,26.22,REVIEW,PSA-02
2026-01-09 14:06:00,C-102,Monitoring Port,62.25,80.62,97.88,0.442,79.37,PASS,PSA-01
2026-01-09 14:06:00,C-102,Product 1,22.32,30.01,39.86,0.584,28.73,REVIEW,PSA-01
2026-01-09 14:06:00,C-102,Product 2,16.35,25.78,38.43,0.856,26.6,REVIEW,PSA-02
2026-01-09 14:12:00,C-102,Monitoring Port,59.3,74.41,98.1,0.521,79.65,PASS,PSA-01
2026-01-09 14:12:00,C-102,Product 1,19.65,29.98,45.44,0.86,33.83,REVIEW,PSA-01
2026-01-09 14:12:00,C-102,Product 2,17.47,23.69,32.93,0.653,27.76,REVIEW,PSA-02
2026-01-09 14:18:00,C-102,Monitoring Port,63.52,81.0,98.97,0.438,78.99,PASS,PSA-01
2026-01-09 14:18:00,C-102,Product 1,17.59,32.63,38.74,0.648,30.53,PASS,PSA-01
2026-01-09 14:18:00,C-102,Product 2,14.55,22.29,33.25,0.839,25.67,PASS,PSA-02
2026-01-09 14:24:00,C-102,Monitoring Port,60.03,76.63,100.92,0.534,77.96,PASS,PSA-01
2026-01-09 14:24:00,C-102,Product 1,17.18,33.36,44.23,0.811,30.32,PASS,PSA-01
2026-01-09 14:24:00,C-102,Product 2,18.93,28.75,33.28,0.499,27.12,PASS,PSA-02
2026-01-09 14:30:00,C-102,Monitoring Port,56.64,77.45,97.24,0.524,79.32,PASS,PSA-01
2026-01-09 14:30:00,C-102,Product 1,19.64,29.16,39.85,0.693,29.57,PASS,PSA-01
2026-01-09 14:30:00,C-102,Product 2,19.46,29.77,38.55,0.641,28.07,PASS,PSA-02
2026-01-09 14:36:00,C-102,Monitoring Port,60.9,78.9,99.7,0.492,77.88,PASS,PSA-01
2026-01-09 14:36:00,C-102,Product 1,21.61,30.16,39.87,0.605,30.4,PASS,PSA-01
2026-01-09 14:36:00,C-102,Product 2,17.24,26.1,37.22,0.766,26.76,PASS,PSA-02
2026-01-09 14:42:00,C-102,Monitoring Port,60.01,79.49,95.78,0.45,79.5,PASS,PSA-01
2026-01-09 14:42:00,C-102,Product 1,22.03,31.54,41.95,0.632,29.36,PASS,PSA-01
2026-01-09 14:42:00,C-102,Product 2,16.49,26.36,37.07,0.781,25.41,PASS,PSA-02
2026-01-09 14:48:00,C-102,Monitoring Port,59.74,79.7,100.14,0.507,78.19,PASS,PSA-01
2026-01-09 14:48:00,C-102,Product 1,18.04,29.57,47.41,0.993,32.32,PASS,PSA-01
2026-01-09 14:48:00,C-102,Product 2,19.68,24.74,36.59,0.684,27.51,PASS,PSA-02
2026-01-09 14:54:00,C-102,Monitoring Port,60.92,75.3,93.47,0.432,80.06,PASS,PSA-01
2026-01-09 14:54:00,C-102,Product 1,17.52,29.67,39.14,0.729,30.08,PASS,PSA-01
2026-01-09 14:54:00,C-102,Product 2,15.97,24.57,38.28,0.908,27.59,PASS,PSA-02
2026-01-09 15:00:00,C-102,Monitoring Port,60.0,77.32,97.25,0.482,79.45,PASS,PSA-01
2026-01-09 15:00:00,C-102,Product 1,16.97,30.28,41.49,0.81,30.71,REVIEW,PSA-01
2026-01-09 15:00:00,C-102,Product 2,14.2,24.08,37.46,0.966,27.07,REVIEW,PSA-02
2026-01-09 15:06:00,C-102,Monitoring Port,60.41,76.65,99.16,0.506,78.68,PASS,PSA-01
2026-01-09 15:06:00,C-102,Product 1,17.85,30.57,38.38,0.672,31.19,REVIEW,PSA-01
2026-01-09 15:06:00,C-102,Product 2,18.37,22.39,37.96,0.875,25.01,REVIEW,PSA-02
2026-01-09 15:12:00,C-102,Monitoring Port,61.62,78.34,98.43,0.47,77.94,PASS,PSA-01
2026-01-09 15:12:00,C-102,Product 1,16.5,31.28,37.95,0.686,31.31,REVIEW,PSA-01
2026-01-09 15:12:00,C-102,Product 2,19.55,25.73,35.89,0.635,26.4,REVIEW,PSA-02
2026-01-09 15:18:00,C-102,Monitoring Port,62.15,77.65,97.95,0.461,77.15,PASS,PSA-01
2026-01-09 15:18:00,C-102,Product 1,18.95,29.43,39.73,0.706,30.65,PASS,PSA-01
2026-01-09 15:18:00,C-102,Product 2,16.87,26.02,33.93,0.656,27.89,PASS,PSA-02
2026-01-09 15:24:00,C-102,Monitoring Port,58.87,82.86,100.83,0.506,79.14,PASS,PSA-01
2026-01-09 15:24:00,C-102,Product 1,19.54,30.63,40.35,0.679,30.86,PASS,PSA-01
2026-01-09 15:24:00,C-102,Product 2,18.94,23.99,35.25,0.68,27.34,PASS,PSA-02
2026-01-09 15:30:00,C-102,Monitoring Port,58.56,78.17,95.91,0.478,79.74,PASS,PSA-01
2026-01-09 15:30:00,C-102,Product 1,19.27,31.42,39.26,0.636,30.2,PASS,PSA-01
2026-01-09 15:30:00,C-102,Product 2,20.07,22.83,34.86,0.648,26.79,PASS,PSA-02
2026-01-09 15:36:00,C-102,Monitoring Port,56.09,77.42,92.87,0.475,79.15,PASS,PSA-01
2026-01-09 15:36:00,C-102,Product 1,20.16,25.3,40.41,0.8,30.69,PASS,PSA-01
2026-01-09 15:36:00,C-102,Product 2,16.1,24.14,37.0,0.866,25.8,PASS,PSA-02
2026-01-09 15:42:00,C-102,Monitoring Port,61.19,80.1,95.87,0.433,78.23,PASS,PSA-01
2026-01-09 15:42:00,C-102,Product 1,20.12,32.13,37.54,0.542,30.63,PASS,PSA-01
2026-01-09 15:42:00,C-102,Product 2,16.71,26.99,35.91,0.711,27.33,PASS,PSA-02
2026-01-09 15:48:00,C-102,Monitoring Port,60.3,77.78,98.07,0.486,78.99,PASS,PSA-01
2026-01-09 15:48:00,C-102,Product 1,20.38,29.96,40.13,0.659,31.89,PASS,PSA-01
2026-01-09 15:48:00,C-102,Product 2,19.55,25.56,33.74,0.555,27.92,PASS,PSA-02
2026-01-09 15:54:00,C-102,Monitoring Port,58.2,80.75,99.4,0.51,79.05,PASS,PSA-01
2026-01-09 15:54:00,C-102,Product 1,18.29,30.23,40.66,0.74,30.61,PASS,PSA-01
2026-01-09 15:54:00,C-102,Product 2,20.07,26.91,37.45,0.646,25.72,PASS,PSA-02
2026-01-09 16:00:00,C-102,Monitoring Port,62.81,76.17,96.61,0.444,79.04,PASS,PSA-01
2026-01-09 16:00:00,C-102,Product 1,21.4,32.35,41.83,0.632,31.66,REVIEW,PSA-01
2026-01-09 16:00:00,C-102,Product 2,12.45,28.13,36.49,0.855,26.87,REVIEW,PSA-02
2026-01-09 16:06:00,C-102,Monitoring Port,60.59,78.33,98.1,0.479,77.98,PASS,PSA-01
2026-01-09 16:06:00,C-102,Product 1,19.65,28.0,42.33,0.81,31.54,REVIEW,PSA-01
2026-01-09 16:06:00,C-102,Product 2,16.09,22.77,32.07,0.702,27.48,REVIEW,PSA-02
2026-01-09 16:12:00,C-102,Monitoring Port,61.28,77.16,95.58,0.445,77.11,PASS,PSA-01
2026-01-09 16:12:00,C-102,Product 1,14.99,32.67,40.28,0.774,31.47,REVIEW,PSA-01
2026-01-09 16:12:00,C-102,Product 2,18.03,24.2,35.26,0.712,28.4,REVIEW,PSA-02
2026-01-09 16:18:00,C-102,Monitoring Port,58.89,78.1,97.79,0.498,80.05,PASS,PSA-01
2026-01-09 16:18:00,C-102,Product 1,21.62,27.7,42.35,0.748,30.2,PASS,PSA-01
2026-01-09 16:18:00,C-102,Product 2,15.75,23.91,36.28,0.859,26.76,PASS,PSA-02
2026-01-09 16:24:00,C-102,Monitoring Port,64.02,80.97,95.78,0.392,77.85,PASS,PSA-01
2026-01-09 16:24:00,C-102,Product 1,19.32,30.85,40.75,0.695,31.63,PASS,PSA-01
2026-01-09 16:24:00,C-102,Product 2,13.36,28.68,40.08,0.932,25.23,PASS,PSA-02
2026-01-09 16:30:00,C-102,Monitoring Port,61.24,78.28,97.99,0.469,76.8,PASS,PSA-01
2026-01-09 16:30:00,C-102,Product 1,16.0,29.96,39.69,0.791,30.4,PASS,PSA-01
2026-01-09 16:30:00,C-102,Product 2,17.7,28.44,33.73,0.564,27.04,PASS,PSA-02
